Transaction_ID,Customer_ID,Item_ID,Location_ID,Payment_Method_ID,Shipping_Type_ID,Purchase_Amount_USD,Review_Rating,Discount_Applied,Promo_Code_Used,Subscription_Status,Previous_Purchases,Frequency_of_Purchases,Season
345,208,199,4,5,1,91,2.9,Yes,Yes,Yes,17,Bi-Weekly,Summer
346,952,757,30,5,1,51,2.9,Yes,Yes,Yes,34,Monthly,Summer
347,3570,1757,30,5,1,94,3.3,No,No,No,9,Fortnightly,Fall
348,3890,1820,30,5,1,65,3.5,No,No,No,49,Annually,Spring
349,3016,1625,6,5,1,21,2.8,No,No,No,27,Bi-Weekly,Spring
350,3827,572,7,5,1,31,4.0,No,No,No,25,Annually,Summer
351,2132,1078,7,5,1,52,3.6,No,No,No,9,Fortnightly,Fall
352,1132,438,27,5,1,73,3.7,Yes,Yes,No,20,Monthly,Spring
353,2528,1250,27,5,1,36,3.6,No,No,No,33,Every 3 Months,Fall
354,3718,1789,34,5,1,85,4.2,No,No,No,47,Every 3 Months,Summer
355,2492,992,18,5,1,47,2.5,No,No,No,15,Monthly,Spring
356,986,29,9,5,1,80,5.0,Yes,Yes,Yes,12,Annually,Fall
357,121,118,9,5,1,84,4.0,Yes,Yes,Yes,32,Annually,Summer
358,2012,668,9,5,1,94,3.7,No,No,No,4,Monthly,Spring
359,1701,1156,9,5,1,70,4.1,No,No,No,36,Monthly,Fall
360,3521,783,43,5,1,70,3.1,No,No,No,33,Monthly,Spring
361,1001,794,43,5,1,46,3.9,Yes,Yes,Yes,1,Bi-Weekly,Winter
362,3151,948,43,5,1,25,2.6,No,No,No,7,Bi-Weekly,Spring
363,277,264,46,5,1,30,3.5,Yes,Yes,Yes,11,Fortnightly,Fall
364,2614,1282,46,5,1,88,2.9,No,No,No,14,Monthly,Fall
365,3299,583,36,5,1,73,3.5,No,No,No,6,Every 3 Months,Fall
366,1322,359,10,5,1,84,3.7,Yes,Yes,No,45,Every 3 Months,Winter
367,553,489,10,5,1,94,3.5,Yes,Yes,Yes,18,Weekly,Fall
368,189,181,11,5,1,53,3.1,Yes,Yes,Yes,5,Bi-Weekly,Spring
369,3448,890,11,5,1,58,4.3,No,No,No,3,Bi-Weekly,Fall
370,303,286,13,5,1,44,3.6,Yes,Yes,Yes,27,Every 3 Months,Summer
371,1105,733,13,5,1,28,3.1,Yes,Yes,No,8,Quarterly,Fall
372,762,643,23,5,1,91,4.2,Yes,Yes,Yes,26,Weekly,Fall
373,1517,1066,23,5,1,68,4.5,Yes,Yes,No,5,Bi-Weekly,Winter
374,1175,108,50,5,1,31,4.3,Yes,Yes,No,19,Bi-Weekly,Winter
375,1383,1000,50,5,1,55,4.8,Yes,Yes,No,16,Quarterly,Winter
376,1771,1191,50,5,1,22,4.3,No,No,No,34,Weekly,Fall
377,2049,1317,50,5,1,64,3.9,No,No,No,35,Quarterly,Winter
378,2662,1538,50,5,1,96,4.8,No,No,No,20,Annually,Fall
379,735,623,33,5,1,69,3.1,Yes,Yes,Yes,39,Every 3 Months,Winter
380,2524,875,33,5,1,24,3.4,No,No,No,21,Annually,Spring
381,555,490,47,5,1,47,3.0,Yes,Yes,Yes,34,Weekly,Summer
382,3312,1597,21,5,1,52,4.0,No,No,No,18,Annually,Summer
383,1361,240,16,5,1,43,2.8,Yes,Yes,No,4,Annually,Fall
384,1703,322,16,5,1,83,5.0,No,No,No,48,Weekly,Summer
385,2432,1450,16,5,1,73,3.4,No,No,No,27,Every 3 Months,Fall
386,251,240,17,5,1,25,4.0,Yes,Yes,Yes,9,Weekly,Fall
387,2536,1493,35,5,1,80,3.9,No,No,No,39,Fortnightly,Winter
388,3101,1660,35,5,1,85,3.9,No,No,No,3,Weekly,Winter
389,416,372,40,5,1,31,2.6,Yes,Yes,Yes,40,Monthly,Winter
390,3301,525,20,5,1,80,4.0,No,No,No,40,Bi-Weekly,Spring
391,1587,1104,20,5,1,77,4.0,Yes,Yes,No,21,Weekly,Fall
392,2036,1306,20,5,1,70,4.1,No,No,No,43,Weekly,Summer
393,533,326,22,5,1,76,4.1,Yes,Yes,Yes,35,Every 3 Months,Winter
394,3336,843,22,5,1,94,3.5,No,No,No,48,Quarterly,Winter
395,3172,902,31,5,1,26,3.1,No,No,No,26,Bi-Weekly,Spring
396,3725,1792,25,5,1,71,3.1,No,No,No,18,Annually,Winter
397,1230,927,24,5,1,52,3.6,Yes,Yes,No,39,Annually,Winter
398,2615,394,26,5,1,65,4.2,No,No,No,36,Fortnightly,Spring
399,3790,1343,26,5,1,75,3.8,No,No,No,18,Every 3 Months,Summer
400,2774,1099,29,5,1,98,4.6,No,No,No,45,Quarterly,Spring
401,2860,208,41,5,1,32,3.4,No,No,No,29,Annually,Fall
402,887,724,41,5,1,54,3.6,Yes,Yes,Yes,48,Monthly,Summer
403,787,76,28,5,1,21,4.8,Yes,Yes,Yes,16,Every 3 Months,Winter
404,3461,124,28,5,1,78,3.1,No,No,No,5,Bi-Weekly,Spring
405,2657,208,28,5,1,76,3.6,No,No,No,29,Fortnightly,Winter
406,3383,740,44,5,1,35,2.8,No,No,No,2,Weekly,Spring
407,1039,822,44,5,1,74,3.0,Yes,Yes,Yes,3,Weekly,Fall
408,3369,890,44,5,1,25,4.8,No,No,No,29,Every 3 Months,Spring
409,2771,1213,44,5,1,44,3.3,No,No,No,22,Quarterly,Fall
410,2253,1391,44,5,1,96,3.9,No,No,No,21,Annually,Summer
411,72,71,42,5,1,48,2.9,Yes,Yes,Yes,34,Annually,Summer
412,3676,931,42,5,1,80,4.5,No,No,No,3,Monthly,Winter
413,2315,1414,42,5,1,95,4.4,No,No,No,12,Every 3 Months,Winter
414,2671,578,39,5,1,44,4.7,No,No,No,26,Bi-Weekly,Fall
415,3065,69,38,5,1,76,3.6,No,No,No,49,Quarterly,Winter
416,1017,804,38,5,1,30,3.4,Yes,Yes,Yes,15,Every 3 Months,Summer
417,1763,1189,38,5,1,42,3.1,No,No,No,41,Fortnightly,Summer
418,1273,463,49,5,1,80,4.4,Yes,Yes,No,16,Monthly,Winter
419,1874,1238,49,5,1,44,2.9,No,No,No,49,Weekly,Fall
420,2923,619,1,4,1,68,3.5,No,No,No,16,Quarterly,Winter
421,3421,1011,1,4,1,60,3.4,No,No,No,35,Bi-Weekly,Winter
422,1117,103,12,4,1,96,4.2,Yes,Yes,No,39,Fortnightly,Winter
423,1822,312,2,4,1,53,2.8,No,No,No,29,Quarterly,Spring
424,3200,1677,2,4,1,40,4.2,No,No,No,16,Monthly,Winter
425,371,335,5,4,1,34,3.4,Yes,Yes,Yes,13,Weekly,Winter
426,628,542,5,4,1,44,4.1,Yes,Yes,Yes,24,Monthly,Winter
427,1775,1193,15,4,1,78,3.7,No,No,No,6,Weekly,Spring
428,2003,1291,15,4,1,65,2.7,No,No,No,19,Every 3 Months,Summer
429,3527,255,3,4,1,99,3.8,No,No,No,1,Every 3 Months,Spring
430,3793,1804,3,4,1,58,2.6,No,No,No,2,Fortnightly,Summer
431,2559,26,19,4,1,32,2.7,No,No,No,24,Fortnightly,Fall
432,403,360,19,4,1,78,3.0,Yes,Yes,Yes,26,Monthly,Fall
433,970,777,19,4,1,31,3.2,Yes,Yes,Yes,37,Monthly,Fall
434,2194,1007,19,4,1,78,5.0,No,No,No,8,Monthly,Spring
435,2060,1321,19,4,1,50,3.7,No,No,No,50,Weekly,Spring
436,2736,1397,19,4,1,29,3.0,No,No,No,2,Bi-Weekly,Spring
437,3780,1800,19,4,1,75,4.0,No,No,No,45,Annually,Spring
438,337,310,4,4,1,81,4.4,Yes,Yes,Yes,16,Annually,Fall
439,3042,349,4,4,1,79,4.0,No,No,No,27,Monthly,Winter
440,500,444,4,4,1,99,4.8,Yes,Yes,Yes,24,Monthly,Winter
441,3695,1446,4,4,1,41,2.6,No,No,No,11,Bi-Weekly,Winter
442,2527,1488,4,4,1,28,3.4,No,No,No,30,Bi-Weekly,Spring
443,2933,169,30,4,1,88,3.9,No,No,No,3,Quarterly,Spring
444,1254,939,7,4,1,23,4.9,Yes,Yes,No,49,Annually,Winter
445,2178,1364,7,4,1,93,3.0,No,No,No,9,Bi-Weekly,Winter
446,3271,830,27,4,1,25,4.7,No,No,No,48,Annually,Winter
447,3626,1131,27,4,1,99,4.4,No,No,No,32,Weekly,Winter
448,2506,1480,27,4,1,75,3.5,No,No,No,43,Quarterly,Summer
449,639,550,34,4,1,20,2.7,Yes,Yes,Yes,41,Monthly,Summer
450,3885,1189,34,4,1,29,4.9,No,No,No,3,Weekly,Fall
451,1990,1284,34,4,1,42,4.0,No,No,No,39,Bi-Weekly,Spring
452,387,348,8,4,1,39,3.4,Yes,Yes,Yes,40,Quarterly,Spring
453,910,737,8,4,1,56,2.7,Yes,Yes,Yes,36,Weekly,Fall
454,1973,847,8,4,1,31,3.3,No,No,No,48,Every 3 Months,Summer
455,1163,890,18,4,1,92,4.2,Yes,Yes,No,13,Weekly,Winter
456,2734,1256,18,4,1,83,4.7,No,No,No,46,Annually,Summer
457,988,297,9,4,1,47,2.8,Yes,Yes,Yes,48,Weekly,Summer
458,2161,711,9,4,1,92,3.3,No,No,No,21,Annually,Winter
459,2046,27,43,4,1,20,4.4,No,No,No,26,Quarterly,Fall
460,2339,443,43,4,1,68,4.0,No,No,No,21,Quarterly,Fall
461,922,9,46,4,1,24,4.1,Yes,Yes,Yes,18,Weekly,Summer
462,3062,1647,46,4,1,59,4.5,No,No,No,20,Every 3 Months,Fall
463,503,447,37,4,1,30,2.8,Yes,Yes,Yes,8,Fortnightly,Fall
464,625,541,37,4,1,87,3.4,Yes,Yes,Yes,21,Annually,Fall
465,3709,639,37,4,1,96,4.9,No,No,No,41,Monthly,Fall
466,2274,9,36,4,1,96,4.8,No,No,No,13,Bi-Weekly,Winter
467,2802,576,36,4,1,56,2.6,No,No,No,30,Annually,Winter
468,1927,847,36,4,1,93,3.0,No,No,No,6,Annually,Spring
469,1183,902,36,4,1,21,3.8,Yes,Yes,No,45,Quarterly,Spring
470,2261,75,10,4,1,82,4.9,No,No,No,16,Quarterly,Fall
471,843,378,10,4,1,87,3.6,Yes,Yes,Yes,25,Weekly,Spring
472,453,382,10,4,1,45,3.3,Yes,Yes,Yes,39,Fortnightly,Summer
473,3818,424,10,4,1,91,2.6,No,No,No,40,Annually,Fall
474,724,614,10,4,1,53,3.5,Yes,Yes,Yes,43,Monthly,Fall
475,850,701,10,4,1,61,4.3,Yes,Yes,Yes,24,Quarterly,Spring
476,1308,968,10,4,1,32,3.1,Yes,Yes,No,43,Annually,Summer
477,1055,28,11,4,1,96,4.9,Yes,Yes,No,48,Quarterly,Winter
478,1285,958,11,4,1,93,3.9,Yes,Yes,No,38,Fortnightly,Spring
479,2025,1300,11,4,1,23,3.7,No,No,No,39,Weekly,Fall
480,2543,1494,11,4,1,22,3.7,No,No,No,27,Annually,Winter
481,3248,1560,11,4,1,91,3.7,No,No,No,12,Fortnightly,Summer
482,524,463,13,4,1,40,4.9,Yes,Yes,Yes,5,Quarterly,Spring
483,1894,969,13,4,1,20,3.7,No,No,No,10,Fortnightly,Summer
484,3414,1717,13,4,1,90,2.5,No,No,No,16,Bi-Weekly,Winter
485,2850,13,14,4,1,25,4.1,No,No,No,27,Bi-Weekly,Spring
486,14,14,14,4,1,51,4.7,Yes,Yes,Yes,31,Weekly,Spring
487,1863,135,14,4,1,36,4.6,No,No,No,10,Fortnightly,Winter
488,2489,1008,14,4,1,82,4.4,No,No,No,30,Monthly,Summer
489,1813,1213,23,4,1,63,4.9,No,No,No,18,Bi-Weekly,Summer
490,1982,217,50,4,1,91,4.7,No,No,No,42,Quarterly,Summer
491,412,368,50,4,1,29,2.8,Yes,Yes,Yes,15,Annually,Summer
492,2055,1319,33,4,1,56,2.9,No,No,No,14,Annually,Spring
493,730,619,47,4,1,56,3.2,Yes,Yes,Yes,46,Every 3 Months,Summer
494,815,680,47,4,1,62,3.8,Yes,Yes,Yes,8,Monthly,Winter
495,2576,1507,47,4,1,96,4.0,No,No,No,9,Annually,Fall
496,3334,1520,47,4,1,35,4.2,No,No,No,3,Monthly,Spring
497,3219,16,21,4,1,34,3.9,No,No,No,49,Monthly,Fall
498,3850,990,21,4,1,68,2.6,No,No,No,36,Fortnightly,Winter
499,1943,792,16,4,1,28,3.4,No,No,No,22,Monthly,Fall
500,1456,1035,16,4,1,79,4.9,Yes,Yes,No,1,Every 3 Months,Fall
501,2373,1433,16,4,1,39,3.1,No,No,No,9,Fortnightly,Spring
502,2838,1588,16,4,1,88,4.5,No,No,No,44,Weekly,Summer
503,1306,967,17,4,1,56,4.5,Yes,Yes,No,2,Every 3 Months,Spring
504,2716,1317,17,4,1,92,4.1,No,No,No,29,Fortnightly,Winter
505,294,279,40,4,1,39,2.7,Yes,Yes,Yes,33,Annually,Spring
506,2588,1090,40,4,1,29,3.7,No,No,No,29,Every 3 Months,Winter
507,2537,716,20,4,1,39,4.9,No,No,No,45,Every 3 Months,Spring
508,2100,748,20,4,1,78,2.9,No,No,No,50,Annually,Summer
509,2386,1437,20,4,1,31,3.8,No,No,No,12,Weekly,Fall
510,3531,1441,20,4,1,45,3.4,No,No,No,37,Weekly,Spring
511,2608,1519,20,4,1,36,3.1,No,No,No,38,Every 3 Months,Spring
512,26,26,22,4,1,25,3.6,Yes,Yes,Yes,14,Annually,Summer
513,1330,351,22,4,1,63,3.3,Yes,Yes,No,50,Every 3 Months,Fall
514,2569,615,22,4,1,98,4.3,No,No,No,29,Fortnightly,Winter
515,681,581,31,4,1,25,4.2,Yes,Yes,Yes,3,Annually,Spring
516,1156,884,31,4,1,53,2.6,Yes,Yes,No,47,Quarterly,Fall
517,665,568,25,4,1,83,4.4,Yes,Yes,Yes,41,Bi-Weekly,Winter
518,136,131,24,4,1,81,4.1,Yes,Yes,Yes,12,Quarterly,Fall
519,3639,154,24,4,1,20,4.6,No,No,No,50,Bi-Weekly,Spring
520,1403,1005,26,4,1,21,3.1,Yes,Yes,No,47,Monthly,Summer
521,1429,1018,26,4,1,97,4.9,Yes,Yes,No,42,Quarterly,Summer
522,1854,1229,26,4,1,67,2.9,No,No,No,11,Fortnightly,Spring
523,2206,1238,26,4,1,68,2.7,No,No,No,27,Weekly,Fall
524,1888,1244,26,4,1,44,3.5,No,No,No,3,Monthly,Fall
525,943,757,29,4,1,91,3.2,Yes,Yes,Yes,38,Bi-Weekly,Winter
526,3015,37,41,4,1,65,4.5,No,No,No,38,Every 3 Months,Spring
527,3024,1635,28,4,1,31,2.9,No,No,No,4,Quarterly,Summer
528,193,185,44,4,1,29,2.9,Yes,Yes,Yes,12,Bi-Weekly,Summer
529,576,345,44,4,1,86,4.8,Yes,Yes,Yes,38,Monthly,Fall
530,3001,700,32,4,1,70,3.7,No,No,No,7,Weekly,Winter
531,3186,1019,32,4,1,71,4.7,No,No,No,6,Annually,Fall
532,3460,1599,32,4,1,37,3.8,No,No,No,21,Annually,Fall
533,1920,154,42,4,1,56,3.1,No,No,No,20,Bi-Weekly,Summer
534,1027,725,42,4,1,95,3.0,Yes,Yes,Yes,39,Bi-Weekly,Winter
535,1728,1170,42,4,1,53,4.0,No,No,No,19,Monthly,Spring
536,249,238,39,4,1,100,4.8,Yes,Yes,Yes,33,Weekly,Winter
537,844,697,39,4,1,80,3.2,Yes,Yes,Yes,6,Weekly,Summer
538,3847,1309,39,4,1,58,4.0,No,No,No,40,Every 3 Months,Summer
539,3836,1809,39,4,1,58,2.6,No,No,No,28,Bi-Weekly,Winter
540,2785,509,38,4,1,70,3.1,No,No,No,12,Every 3 Months,Winter
541,705,599,38,4,1,66,3.2,Yes,Yes,Yes,18,Annually,Spring
542,1394,959,38,4,1,58,3.9,Yes,Yes,No,14,Fortnightly,Spring
543,3102,1600,38,4,1,82,2.7,No,No,No,9,Fortnightly,Summer
544,1364,991,49,4,1,90,4.0,Yes,Yes,No,47,Quarterly,Summer
545,904,486,48,4,1,45,3.3,Yes,Yes,Yes,3,Quarterly,Winter
546,678,579,48,4,1,62,2.7,Yes,Yes,Yes,41,Annually,Summer
547,1821,1140,48,4,1,94,5.0,No,No,No,31,Monthly,Fall
548,2937,1615,48,4,1,34,3.6,No,No,No,46,Weekly,Spring
549,286,272,1,6,1,39,4.8,Yes,Yes,Yes,3,Bi-Weekly,Summer
550,847,698,1,6,1,72,3.7,Yes,Yes,Yes,42,Quarterly,Spring
551,1214,919,1,6,1,52,3.7,Yes,Yes,No,14,Every 3 Months,Spring
552,3618,1115,1,6,1,47,4.3,No,No,No,29,Monthly,Fall
553,279,266,12,6,1,95,3.7,Yes,Yes,Yes,23,Annually,Spring
554,3826,971,12,6,1,35,4.1,No,No,No,47,Fortnightly,Fall
555,2214,1003,12,6,1,94,2.9,No,No,No,18,Quarterly,Fall
556,1718,1164,12,6,1,50,2.9,No,No,No,16,Bi-Weekly,Summer
557,1302,49,2,6,1,54,5.0,Yes,Yes,No,21,Weekly,Fall
558,3106,1423,5,6,1,33,2.7,No,No,No,17,Monthly,Fall
559,2916,1609,5,6,1,30,4.5,No,No,No,39,Bi-Weekly,Fall
560,995,217,15,6,1,68,3.2,Yes,Yes,Yes,20,Monthly,Fall
561,1911,483,15,6,1,38,3.8,No,No,No,13,Quarterly,Fall
562,852,633,3,6,1,86,2.9,Yes,Yes,Yes,19,Monthly,Summer
563,1721,1166,3,6,1,84,2.8,No,No,No,40,Bi-Weekly,Winter
564,3069,440,19,6,1,40,4.2,No,No,No,4,Weekly,Winter
565,774,653,19,6,1,84,2.6,Yes,Yes,Yes,14,Bi-Weekly,Winter
566,2383,1209,19,6,1,60,3.9,No,No,No,44,Weekly,Spring
567,707,415,45,6,1,47,4.8,Yes,Yes,Yes,27,Weekly,Summer
568,559,494,45,6,1,77,3.2,Yes,Yes,Yes,43,Every 3 Months,Fall
569,1793,859,45,6,1,59,3.0,No,No,No,22,Every 3 Months,Fall
570,3887,1600,45,6,1,92,3.9,No,No,No,40,Quarterly,Summer
571,857,464,30,6,1,33,3.5,Yes,Yes,Yes,47,Fortnightly,Summer
572,2999,639,30,6,1,53,4.7,No,No,No,30,Quarterly,Summer
573,3430,1257,30,6,1,96,4.6,No,No,No,34,Weekly,Winter
574,3280,249,6,6,1,50,3.0,No,No,No,1,Fortnightly,Fall
575,1729,1171,6,6,1,48,4.3,No,No,No,1,Every 3 Months,Fall
576,3052,1567,6,6,1,64,4.6,No,No,No,49,Every 3 Months,Summer
577,3865,1814,6,6,1,99,4.9,No,No,No,1,Fortnightly,Winter
578,2680,347,7,6,1,68,3.8,No,No,No,7,Quarterly,Spring
579,1280,956,34,6,1,56,3.7,Yes,Yes,No,18,Annually,Fall
580,2295,1348,34,6,1,95,5.0,No,No,No,40,Annually,Winter
581,993,572,8,6,1,99,4.6,Yes,Yes,Yes,50,Weekly,Winter
582,2186,242,18,6,1,32,2.5,No,No,No,50,Every 3 Months,Winter
583,1819,243,18,6,1,39,3.8,No,No,No,47,Every 3 Months,Fall
584,3284,1482,18,6,1,24,2.9,No,No,No,10,Every 3 Months,Spring
585,1965,447,9,6,1,51,4.6,No,No,No,50,Monthly,Summer
586,2445,726,9,6,1,65,3.7,No,No,No,15,Bi-Weekly,Fall
587,2294,1186,43,6,1,68,3.3,No,No,No,16,Every 3 Months,Fall
588,2846,500,46,6,1,77,4.1,No,No,No,39,Every 3 Months,Summer
589,1179,898,37,6,1,22,4.9,Yes,Yes,No,23,Annually,Spring
590,2076,953,37,6,1,28,4.7,No,No,No,49,Monthly,Fall
591,3757,1182,37,6,1,69,4.8,No,No,No,42,Bi-Weekly,Spring
592,100,97,10,6,1,40,3.7,Yes,Yes,Yes,33,Quarterly,Summer
593,195,154,10,6,1,94,3.1,Yes,Yes,Yes,15,Quarterly,Spring
594,1021,189,13,6,1,95,4.5,Yes,Yes,Yes,41,Annually,Fall
595,3070,250,13,6,1,73,4.6,No,No,No,17,Quarterly,Spring
596,716,608,13,6,1,63,2.6,Yes,Yes,Yes,37,Quarterly,Spring
597,2026,1098,13,6,1,29,3.0,No,No,No,43,Fortnightly,Summer
598,743,22,23,6,1,39,3.1,Yes,Yes,Yes,21,Quarterly,Summer
599,881,719,23,6,1,75,3.1,Yes,Yes,Yes,25,Monthly,Spring
600,2599,1517,23,6,1,86,3.3,No,No,No,31,Annually,Fall
601,2374,428,50,6,1,20,4.9,No,No,No,21,Every 3 Months,Spring
602,3330,253,33,6,1,54,3.8,No,No,No,1,Bi-Weekly,Winter
603,1802,1209,33,6,1,57,3.9,No,No,No,48,Fortnightly,Spring
604,634,463,47,6,1,33,2.9,Yes,Yes,Yes,50,Quarterly,Spring
605,1433,408,21,6,1,33,4.4,Yes,Yes,No,32,Quarterly,Winter
606,2729,414,21,6,1,28,4.0,No,No,No,17,Weekly,Winter
607,3585,1289,21,6,1,52,4.8,No,No,No,48,Monthly,Fall
608,71,70,16,6,1,29,4.2,Yes,Yes,Yes,32,Every 3 Months,Fall
609,2707,114,16,6,1,40,3.1,No,No,No,48,Quarterly,Spring
610,685,585,16,6,1,82,4.7,Yes,Yes,Yes,42,Monthly,Summer
611,1843,1224,16,6,1,78,4.4,No,No,No,1,Annually,Summer
612,3658,1390,16,6,1,82,3.7,No,No,No,1,Every 3 Months,Winter
613,3536,1078,17,6,1,51,5.0,No,No,No,20,Monthly,Summer
614,1695,1098,17,6,1,67,2.7,No,No,No,20,Fortnightly,Summer
615,3264,1359,35,6,1,68,4.4,No,No,No,31,Fortnightly,Fall
616,1998,65,40,6,1,25,4.7,No,No,No,10,Bi-Weekly,Fall
617,3328,1684,40,6,1,64,4.1,No,No,No,2,Quarterly,Spring
618,879,717,31,6,1,89,4.9,Yes,Yes,Yes,37,Weekly,Summer
619,2117,779,24,6,1,23,2.9,No,No,No,50,Bi-Weekly,Summer
620,274,261,26,6,1,33,4.2,Yes,Yes,Yes,32,Quarterly,Spring
621,221,212,29,6,1,57,3.7,Yes,Yes,Yes,48,Fortnightly,Spring
622,1912,1246,29,6,1,81,4.9,No,No,No,32,Bi-Weekly,Spring
623,2391,1439,29,6,1,64,4.6,No,No,No,24,Fortnightly,Winter
624,3714,1787,29,6,1,87,2.6,No,No,No,31,Every 3 Months,Spring
625,3633,1148,41,6,1,73,3.2,No,No,No,3,Quarterly,Spring
626,495,440,28,6,1,68,4.5,Yes,Yes,Yes,42,Weekly,Winter
627,619,538,28,6,1,94,4.0,Yes,Yes,Yes,21,Bi-Weekly,Spring
628,1966,543,28,6,1,90,4.9,No,No,No,25,Quarterly,Fall
629,1727,942,28,6,1,28,2.8,No,No,No,45,Weekly,Summer
630,3234,1115,28,6,1,74,3.8,No,No,No,11,Bi-Weekly,Fall
631,1827,1217,28,6,1,60,4.2,No,No,No,44,Annually,Winter
632,3114,741,44,6,1,93,2.6,No,No,No,2,Weekly,Summer
633,2124,1345,44,6,1,71,3.7,No,No,No,22,Bi-Weekly,Spring
634,1795,800,32,6,1,40,3.7,No,No,No,21,Fortnightly,Spring
635,2123,202,42,6,1,36,4.0,No,No,No,42,Weekly,Fall
636,213,204,42,6,1,84,4.2,Yes,Yes,Yes,7,Annually,Fall
637,2915,1608,39,6,1,72,3.8,No,No,No,1,Bi-Weekly,Fall
638,1073,462,38,6,1,92,3.5,Yes,Yes,No,34,Fortnightly,Fall
639,316,296,49,6,1,24,4.5,Yes,Yes,Yes,24,Annually,Spring
640,3197,1206,49,6,1,59,2.8,No,No,No,21,Fortnightly,Winter
641,588,515,48,6,1,86,4.2,Yes,Yes,Yes,48,Every 3 Months,Fall
642,3746,705,48,6,1,41,4.3,No,No,No,2,Monthly,Spring
643,2162,836,48,6,1,69,3.8,No,No,No,5,Fortnightly,Summer
644,1407,1007,48,6,1,46,3.6,Yes,Yes,No,15,Monthly,Spring
645,1896,1066,48,6,1,61,4.5,No,No,No,3,Monthly,Fall
646,3809,1273,48,6,1,28,4.7,No,No,No,6,Bi-Weekly,Winter
647,572,505,1,1,2,76,3.6,Yes,Yes,Yes,37,Weekly,Spring
648,1379,998,1,1,2,49,3.6,Yes,Yes,No,24,Weekly,Fall
649,875,187,2,1,2,65,4.4,Yes,Yes,Yes,10,Every 3 Months,Fall
650,1409,1009,2,1,2,58,4.1,Yes,Yes,No,38,Weekly,Winter
651,2199,604,15,1,2,80,3.5,No,No,No,35,Monthly,Summer
652,2973,1017,15,1,2,39,4.2,No,No,No,11,Every 3 Months,Fall
653,2507,1481,15,1,2,82,4.4,No,No,No,19,Annually,Spring
654,2945,1618,15,1,2,95,3.9,No,No,No,4,Every 3 Months,Summer
655,217,208,3,1,2,61,3.7,Yes,Yes,Yes,21,Weekly,Spring
656,2591,135,19,1,2,66,5.0,No,No,No,35,Annually,Summer
657,317,297,19,1,2,22,3.3,Yes,Yes,Yes,46,Monthly,Fall
658,2110,400,19,1,2,31,2.7,No,No,No,28,Every 3 Months,Fall
659,855,704,19,1,2,44,4.3,Yes,Yes,Yes,22,Monthly,Spring
660,1535,1075,6,1,2,66,3.4,Yes,Yes,No,26,Fortnightly,Summer
661,1838,733,7,1,2,77,4.8,No,No,No,8,Monthly,Winter
662,2991,454,27,1,2,91,4.2,No,No,No,24,Monthly,Fall
663,670,572,27,1,2,89,3.3,Yes,Yes,Yes,45,Bi-Weekly,Spring
664,812,678,27,1,2,35,2.7,Yes,Yes,Yes,36,Quarterly,Winter
665,3565,1754,27,1,2,38,4.4,No,No,No,40,Annually,Summer
666,751,35,34,1,2,95,3.4,Yes,Yes,Yes,5,Annually,Fall
667,2817,509,34,1,2,28,3.5,No,No,No,45,Weekly,Spring
668,1720,543,34,1,2,39,3.2,No,No,No,8,Quarterly,Winter
669,1511,1063,34,1,2,30,3.0,Yes,Yes,No,31,Annually,Fall
670,3010,334,8,1,2,73,4.6,No,No,No,8,Fortnightly,Winter
671,3390,666,18,1,2,57,3.8,No,No,No,39,Annually,Fall
672,1493,1032,18,1,2,38,4.5,Yes,Yes,No,3,Quarterly,Summer
673,3150,1115,18,1,2,40,4.6,No,No,No,9,Annually,Winter
674,2502,242,9,1,2,94,4.6,No,No,No,30,Bi-Weekly,Fall
675,1603,1114,9,1,2,48,2.8,Yes,Yes,No,13,Fortnightly,Winter
676,3149,1670,9,1,2,35,4.3,No,No,No,15,Weekly,Fall
677,3170,329,43,1,2,59,3.8,No,No,No,3,Weekly,Fall
678,3844,616,43,1,2,71,4.0,No,No,No,48,Every 3 Months,Winter
679,2106,199,37,1,2,35,4.5,No,No,No,38,Bi-Weekly,Spring
680,1673,1143,37,1,2,73,3.8,Yes,Yes,No,15,Quarterly,Fall
681,2603,1151,37,1,2,44,2.9,No,No,No,1,Quarterly,Fall
682,2041,1311,37,1,2,25,2.9,No,No,No,42,Quarterly,Spring
683,547,485,36,1,2,74,3.4,Yes,Yes,Yes,45,Bi-Weekly,Winter
684,984,653,36,1,2,45,3.5,Yes,Yes,Yes,40,Bi-Weekly,Winter
685,2105,885,36,1,2,88,2.8,No,No,No,47,Weekly,Spring
686,59,59,10,1,2,54,4.2,Yes,Yes,Yes,29,Monthly,Summer
687,2083,1330,11,1,2,89,2.9,No,No,No,28,Every 3 Months,Summer
688,77,76,13,1,2,43,4.2,Yes,Yes,Yes,32,Monthly,Summer
689,242,232,13,1,2,88,4.1,Yes,Yes,Yes,43,Bi-Weekly,Winter
690,253,242,13,1,2,41,3.9,Yes,Yes,Yes,33,Fortnightly,Summer
691,2589,1006,13,1,2,49,3.2,No,No,No,38,Bi-Weekly,Summer
692,2897,1505,13,1,2,91,3.3,No,No,No,2,Every 3 Months,Summer
693,2630,456,14,1,2,44,3.8,No,No,No,25,Annually,Winter
694,1283,957,14,1,2,68,3.0,Yes,Yes,No,20,Monthly,Winter
695,1804,1210,14,1,2,97,3.5,No,No,No,33,Fortnightly,Summer
